 13    6.760614 1.409E-31 1.545E-06.05250.268 2734.34470.460.005100          0 0 0          0 0 0 13  6  8       14  3 11      475243463685641811   162.0  174.0,208,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=13;Ka=6;Kc=8,ElecStateLabel=X;v1=0;v2=0;v3=0;J=14;Ka=3;Kc=11,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13    6.773193 4.993E-32 1.859E-06.04600.333 3090.56790.57-.010200          0 1 0          0 1 0  7  7  0        8  6  3      5642434636287122 8   270.0  306.0,209,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=7;Ka=7;Kc=0,ElecStateLabel=X;v1=0;v2=1;v3=0;J=8;Ka=6;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13    7.986128 4.679E-31 3.843E-06.06030.352 2715.63600.87-.007200          0 1 0          0 1 0  6  6  1        7  5  2      5646434636287120 8   234.0  270.0,242,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=6;Ka=6;Kc=1,ElecStateLabel=X;v1=0;v2=1;v3=0;J=7;Ka=5;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13    8.119802 1.612E-31 4.037E-06.05630.352 2715.50240.61-.009300          0 1 0          0 1 0  6  6  0        7  5  3      5642434636287122 8    78.0   90.0,248,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=6;Ka=6;Kc=0,ElecStateLabel=X;v1=0;v2=1;v3=0;J=7;Ka=5;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13    9.530293 7.269E-28 4.151E-06.06830.296 1281.26830.66-.019000          0 0 0          0 0 0 10  2  9        9  3  6      575644463662662020   378.0  342.0,286,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=10;Ka=2;Kc=9,ElecStateLabel=X;v1=0;v2=0;v3=0;J=9;Ka=3;Kc=6,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   10.461382 1.607E-31 4.870E-06.02880.221 2866.54270.360.000000         -2-2-2         -2-2-2 14 -2 -2       15 -1 -1      06413046369771 5 0   174.0  186.0,303,#,ElecStateLabel=X;v1=-2;v2=-2;v3=-2;J=14;Ka=-2;Kc=-2,ElecStateLabel=X;v1=-2;v2=-2;v3=-2;J=15;Ka=-1;Kc=-1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   10.627264 5.781E-32 2.904E-05.09370.412 3374.47830.690.006200          0 2 0          0 2 0  3  2  1        4  1  4      5647834636257122 7   126.0  162.0,311,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=3;Ka=2;Kc=1,ElecStateLabel=X;v1=0;v2=2;v3=0;J=4;Ka=1;Kc=4,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   10.801682 3.253E-26 1.104E-05.09440.507  315.07850.73-.002000          0 0 0          0 0 0  5  1  5        4  2  2      6756534636856620 8    66.0   54.0,319,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=1;Kc=5,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=2;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   11.173590 8.145E-33 7.346E-06.02080.195 3803.31960.410.000000         -2-2-2         -2-2-2 16 -2 -1       17 -1 -2      06413046369771 5 0   594.0  630.0,329,#,ElecStateLabel=X;v1=-2;v2=-2;v3=-2;J=16;Ka=-2;Kc=-1,ElecStateLabel=X;v1=-2;v2=-2;v3=-2;J=17;Ka=-1;Kc=-2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   11.387014 2.061E-29 1.069E-05.08940.371 2038.32510.660.002000          0 1 0          0 1 0  5  2  3        6  1  6      5646534636287120 7   198.0  234.0,333,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=5;Ka=2;Kc=3,ElecStateLabel=X;v1=0;v2=1;v3=0;J=6;Ka=1;Kc=6,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   12.868454 3.104E-25 3.105E-05.09680.637  211.43580.69-.002900          0 0 0          0 0 0  4  1  4        3  2  1      6758634636856620 8   162.0  126.0,356,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=1;Kc=4,ElecStateLabel=X;v1=0;v2=0;v3=0;J=3;Ka=2;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   13.242234 1.614E-32 3.868E-05.09190.391 3475.05910.760.003700          0 2 0          0 2 0  4  2  2        5  1  5      5645534636287120 7    54.0   66.0,363,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=4;Ka=2;Kc=2,ElecStateLabel=X;v1=0;v2=2;v3=0;J=5;Ka=1;Kc=5,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   14.143303 4.640E-32 8.767E-05.08760.391 3713.85130.620.003700          0 2 0          0 2 0  6  2  5        5  3  2      5646334636257122 7   234.0  198.0,373,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=6;Ka=2;Kc=5,ElecStateLabel=X;v1=0;v2=2;v3=0;J=5;Ka=3;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   14.374156 1.274E-28 1.072E-05.07190.382 1521.78230.640.001600          0 0 0          0 0 0 10  3  7       11  2 10      5752434636856418 8   126.0  138.0,378,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=10;Ka=3;Kc=7,ElecStateLabel=X;v1=0;v2=0;v3=0;J=11;Ka=2;Kc=10,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   15.450792 1.375E-31 1.274E-05.02880.221 3239.82420.360.000000         -2-2-2         -2-2-2 14 -1 -2       15 -2 -1      06413046369771 5 0   522.0  558.0,402,#,ElecStateLabel=X;v1=-2;v2=-2;v3=-2;J=14;Ka=-1;Kc=-2,ElecStateLabel=X;v1=-2;v2=-2;v3=-2;J=15;Ka=-2;Kc=-1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   15.456782 6.320E-30 1.865E-05.06370.335 2530.57960.50-.000800          0 0 0          0 0 0 14  3 12       13  4  9      3752434636856418 9   522.0  486.0,403,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=14;Ka=3;Kc=12,ElecStateLabel=X;v1=0;v2=0;v3=0;J=13;Ka=4;Kc=9,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   15.671167 3.543E-25 6.176E-05.08890.467  283.76770.65-.003100          0 0 0          0 0 0  4  2  3        3  3  0      6756634636856420 8   162.0  126.0,411,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=2;Kc=3,ElecStateLabel=X;v1=0;v2=0;v3=0;J=3;Ka=3;Kc=0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.006867 2.024E-30 6.211E-05.05040.352 2894.98930.510.000800          0 1 0          0 1 0  8  5  4        7  6  1      5645434636287120 7   306.0  270.0,419,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=8;Ka=5;Kc=4,ElecStateLabel=X;v1=0;v2=1;v3=0;J=7;Ka=6;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.081082 3.256E-26 3.665E-05.07190.329  737.62380.750.002200          0 0 0          0 0 0  6  4  3        5  5  0      6755534636852320 8   234.0  198.0,425,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=4;Kc=3,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=5;Kc=0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.288754 2.293E-27 2.939E-05.06430.264 1038.76510.690.004100          0 0 0          0 0 0  7  5  3        6  6  0      6756434636856420 9    90.0   78.0,429,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=5;Kc=3,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=6;Kc=0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.408848 8.854E-30 1.799E-05.05970.297 2410.53860.530.015000          0 0 0          0 0 0 12  6  7       13  3 10      4752434636856418 9   450.0  486.0,434,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=12;Ka=6;Kc=7,ElecStateLabel=X;v1=0;v2=0;v3=0;J=13;Ka=3;Kc=10,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.490314 7.051E-27 3.051E-05.06500.270 1038.76460.700.004100          0 0 0          0 0 0  7  5  2        6  6  1      5755834636856418 8   270.0  234.0,436,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=5;Kc=2,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=6;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.498377 5.744E-29 8.265E-05.09080.434 1902.15940.72-.001900          0 1 0          0 1 0  4  2  2        3  3  1      5646634636287120 8    54.0   42.0,437,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=4;Ka=2;Kc=2,ElecStateLabel=X;v1=0;v2=1;v3=0;J=3;Ka=3;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.538821 7.202E-31 6.859E-05.05350.352 2894.98610.950.001200          0 1 0          0 1 0  8  5  3        7  6  2      5646434636297120 8   102.0   90.0,438,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=8;Ka=5;Kc=3,ElecStateLabel=X;v1=0;v2=1;v3=0;J=7;Ka=6;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.653635 9.789E-32 5.832E-05.04060.333 3293.60330.560.001200          0 1 0          0 1 0  9  6  4        8  7  1      5642434636297122 9   114.0  102.0,441,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=9;Ka=6;Kc=4,ElecStateLabel=X;v1=0;v2=1;v3=0;J=8;Ka=7;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.663737 4.821E-32 1.088E-04.09830.434 3292.91110.780.005600          0 2 0          0 2 0  2  2  0        3  1  3      5646634636257120 7    30.0   42.0,442,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=2;Ka=2;Kc=0,ElecStateLabel=X;v1=0;v2=2;v3=0;J=3;Ka=1;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.744069 2.969E-31 5.930E-05.04060.333 3293.60280.560.001400          0 1 0          0 1 0  9  6  3        8  7  2      5642434636287122 8   342.0  306.0,445,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=9;Ka=6;Kc=3,ElecStateLabel=X;v1=0;v2=1;v3=0;J=8;Ka=7;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.798936 8.463E-27 1.425E-05.08790.487  585.16190.770.001800          0 0 0          0 0 0  6  2  4        7  1  7      6757434636856420 7    78.0   90.0,447,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=2;Kc=4,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=1;Kc=7,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   16.942837 4.695E-26 5.800E-05.08000.396  485.23680.71-.001000          0 0 0          0 0 0  5  3  3        4  4  0      6755534636856420 7    66.0   54.0,450,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=3;Kc=3,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=4;Kc=0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   17.191276 1.242E-26 4.495E-05.07440.346  737.62040.740.003200          0 0 0          0 0 0  6  4  2        5  5  1      6755534636856420 8    78.0   66.0,454,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=4;Kc=2,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=5;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   17.341486 7.104E-32 2.858E-03.10350.480 3771.86060.710.006800          0 0 1          0 0 1  1  1  0        1  0  1      5647834636257122 7    18.0   18.0,460,#,ElecStateLabel=X;v1=0;v2=0;v3=1;J=1;Ka=1;Kc=0,ElecStateLabel=X;v1=0;v2=0;v3=1;J=1;Ka=0;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   17.584020 7.725E-32 1.060E-04.08650.412 3474.24190.680.004400          0 2 0          0 2 0  3  3  0        4  2  3      5646634636287120 7   126.0  162.0,468,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=3;Ka=3;Kc=0,ElecStateLabel=X;v1=0;v2=2;v3=0;J=4;Ka=2;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   17.870964 3.526E-31 3.070E-03.10350.480 3676.52390.710.006800          1 0 0          1 0 0  1  1  0        1  0  1      5647834636257122 7    54.0   54.0,480,#,ElecStateLabel=X;v1=1;v2=0;v3=0;J=1;Ka=1;Kc=0,ElecStateLabel=X;v1=1;v2=0;v3=0;J=1;Ka=0;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   18.165636 5.175E-30 1.121E-04.05960.371 2544.43360.48-.001200          0 1 0          0 1 0  7  4  4        6  5  1      5645334636287120 8    90.0   78.0,492,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=7;Ka=4;Kc=4,ElecStateLabel=X;v1=0;v2=1;v3=0;J=6;Ka=5;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   18.413439 1.911E-23 3.340E-03.10600.487   23.77350.750.006800          0 0 0          0 0 0  1  1  0        1  0  1      6757834636856418 7    54.0   54.0,502,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=1;Ka=1;Kc=0,ElecStateLabel=X;v1=0;v2=0;v3=0;J=1;Ka=0;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   18.729205 1.522E-27 3.596E-05.05770.204 1386.41870.720.005100          0 0 0          0 0 0  8  6  3        7  7  0      5752434636856418 8   306.0  270.0,516,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=8;Ka=6;Kc=3,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=7;Kc=0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   18.762350 5.089E-28 3.614E-05.05790.206 1386.41850.720.005100          0 0 0          0 0 0  8  6  2        7  7  1      5752434636856418 9   102.0   90.0,518,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=8;Ka=6;Kc=2,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=7;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   18.952841 8.232E-29 1.807E-04.08340.412 2000.59880.69-.002900          0 1 0          0 1 0  5  2  4        4  3  1      5646634636287120 7    66.0   54.0,527,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=5;Ka=2;Kc=4,ElecStateLabel=X;v1=0;v2=1;v3=0;J=4;Ka=3;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   19.137780 2.249E-30 7.317E-05.08000.333 2665.60890.91-.002500          0 1 0          0 1 0  9  2  8        8  3  5      5646434636287120 8   114.0  102.0,531,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=9;Ka=2;Kc=8,ElecStateLabel=X;v1=0;v2=1;v3=0;J=8;Ka=3;Kc=5,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   19.152300 3.971E-31 2.662E-04.09490.456 3308.49240.710.002000          0 2 0          0 2 0  3  1  2        2  2  1      5647834636257122 7   126.0   90.0,532,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=3;Ka=1;Kc=2,ElecStateLabel=X;v1=0;v2=2;v3=0;J=2;Ka=2;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   20.491872 4.827E-32 9.306E-05.03480.315 3737.25390.51-.000300          0 1 0          0 1 0 10  7  4        9  8  1      564243463628712210   378.0  342.0,563,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=10;Ka=7;Kc=4,ElecStateLabel=X;v1=0;v2=1;v3=0;J=9;Ka=8;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   20.935339 2.065E-29 1.729E-04.06340.371 2544.40990.580.002600          0 1 0          0 1 0  7  4  3        6  5  2      5645434636287120 8   270.0  234.0,569,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=7;Ka=4;Kc=3,ElecStateLabel=X;v1=0;v2=1;v3=0;J=6;Ka=5;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   21.023447 9.601E-29 2.175E-04.07290.391 2245.13450.63-.004100          0 1 0          0 1 0  6  3  4        5  4  1      5646634636257120 7   234.0  198.0,570,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=6;Ka=3;Kc=4,ElecStateLabel=X;v1=0;v2=1;v3=0;J=5;Ka=4;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   21.757858 1.119E-26 5.328E-03.10350.468 1615.11510.710.006800          0 1 0          0 1 0  1  1  0        1  0  1      5647834636256022 7    54.0   54.0,587,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=1;Ka=1;Kc=0,ElecStateLabel=X;v1=0;v2=1;v3=0;J=1;Ka=0;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   21.965347 2.404E-25 1.299E-04.08340.419  485.20890.75-.000300          0 0 0          0 0 0  5  3  2        4  4  1      6756634636856420 8   198.0  162.0,591,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=3;Kc=2,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=4;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   22.556465 3.485E-32 1.548E-04.08060.391 3713.85130.820.001900          0 2 0          0 2 0  4  4  1        5  3  2      5646534636257120 7   162.0  198.0,608,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=4;Ka=4;Kc=1,ElecStateLabel=X;v1=0;v2=2;v3=0;J=5;Ka=3;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   23.679783 1.110E-28 6.051E-05.05280.171 1778.30580.750.004200          0 0 0          0 0 0  9  7  3        8  8  0      4752434636856418 9   114.0  102.0,622,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=9;Ka=7;Kc=3,ElecStateLabel=X;v1=0;v2=0;v3=0;J=8;Ka=8;Kc=0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   23.683264 3.330E-28 6.052E-05.05290.171 1778.30660.750.004200          0 0 0          0 0 0  9  7  2        8  8  1      5752434636856418 8   342.0  306.0,623,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=9;Ka=7;Kc=2,ElecStateLabel=X;v1=0;v2=0;v3=0;J=8;Ka=8;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   24.067494 4.372E-31 6.195E-03.09760.456 3817.51420.690.008500          0 0 1          0 0 1  2  1  1        2  0  2      5647834636257122 7    90.0   90.0,630,#,ElecStateLabel=X;v1=0;v2=0;v3=1;J=2;Ka=1;Kc=1,ElecStateLabel=X;v1=0;v2=0;v3=1;J=2;Ka=0;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 13   24.404508 2.367E-31 6.417E-03.09760.456 3721.94900.690.008500          1 0 0          1 0 0  2  1  1        2  0  2      5647834636257122 7    30.0   30.0,637,#,ElecStateLabel=X;v1=1;v2=0;v3=0;J=2;Ka=1;Kc=1,ElecStateLabel=X;v1=1;v2=0;v3=0;J=2;Ka=0;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
