 14    0.007002 1.165E-32 2.071E-14.05870.305  818.00670.590.000000          0 0 0          0 0 0  7  5  2        7  5  3      005540 02227 5 2 0    90.0   90.0,1,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=5;Kc=2,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=5;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.016229 2.818E-31 3.066E-13.06490.345  480.24270.690.000000          0 0 0          0 0 0  5  4  1        5  4  2      005540 02227 5 2 0    66.0   66.0,2,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=4;Kc=1,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=4;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.027508 2.421E-30 2.109E-12.08230.408  233.02370.770.000000          0 0 0          0 0 0  3  3  0        3  3  1      005540 02227 5 2 0    42.0   42.0,4,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=3;Ka=3;Kc=0,ElecStateLabel=X;v1=0;v2=0;v3=0;J=3;Ka=3;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.029764 9.975E-32 1.218E-12.05790.310  942.53260.530.000000          0 0 0          0 0 0  8  5  3        8  5  4      005540 02227 5 2 0   102.0  102.0,6,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=8;Ka=5;Kc=3,ElecStateLabel=X;v1=0;v2=0;v3=0;J=8;Ka=5;Kc=4,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.079874 3.634E-30 2.596E-11.06840.345  573.89080.640.000000          0 0 0          0 0 0  6  4  2        6  4  3      005540 02227 5 2 0    78.0   78.0,10,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=4;Kc=2,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=4;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.099200 2.041E-32 2.950E-11.02590.245 1756.28580.390.000000          0 0 0          0 0 0 12  6  6       12  6  7      005540 02227 5 2 0   150.0  150.0,12,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=12;Ka=6;Kc=6,ElecStateLabel=X;v1=0;v2=0;v3=0;J=12;Ka=6;Kc=7,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.101561 5.212E-31 3.843E-11.05520.310 1082.78540.490.000000          0 0 0          0 0 0  9  5  4        9  5  5      005540 02227 5 2 0   114.0  114.0,13,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=9;Ka=5;Kc=4,ElecStateLabel=X;v1=0;v2=0;v3=0;J=9;Ka=5;Kc=5,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.109966 2.058E-31 4.321E-13.10000.456  221.83610.690.000000          0 0 0          0 0 0  5  0  5        4  2  2      005540 02227 5 2 0    66.0   54.0,15,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=0;Kc=5,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=2;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.190224 6.539E-29 4.153E-10.08300.399  295.48730.730.000000          0 0 0          0 0 0  4  3  1        4  3  2      005540 02227 5 2 0    54.0   54.0,21,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=3;Kc=1,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=3;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.258190 4.726E-32 4.393E-10.02360.236 1958.12500.370.000000          0 0 0          0 0 0 13  6  7       13  6  8      005540 02227 5 2 0   162.0  162.0,27,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=13;Ka=6;Kc=7,ElecStateLabel=X;v1=0;v2=0;v3=0;J=13;Ka=6;Kc=8,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.286125 2.342E-29 8.845E-10.07240.348  683.32400.590.000000          0 0 0          0 0 0  7  4  3        7  4  4      005540 02227 5 2 0    90.0   90.0,28,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=4;Kc=3,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=4;Kc=4,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.294778 1.836E-30 7.593E-10.05070.321 1238.79490.450.000000          0 0 0          0 0 0 10  5  5       10  5  6      005540 02227 5 2 0   126.0  126.0,29,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=10;Ka=5;Kc=5,ElecStateLabel=X;v1=0;v2=0;v3=0;J=10;Ka=5;Kc=6,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.342845 4.346E-28 3.617E-09.09350.457  108.92630.780.000000          0 0 0          0 0 0  2  2  0        2  2  1      005540 02227 5 2 0    30.0   30.0,33,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=2;Ka=2;Kc=0,ElecStateLabel=X;v1=0;v2=0;v3=0;J=2;Ka=2;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.387517 8.652E-31 1.309E-11.09200.415  403.16160.590.000000          0 0 0          0 0 0  6  2  4        7  0  7      005540 02227 5 2 0    78.0   90.0,36,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=2;Kc=4,ElecStateLabel=X;v1=0;v2=0;v3=0;J=7;Ka=0;Kc=7,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.613436 8.465E-32 5.013E-09.05610.269 2175.56420.360.000000          0 0 0          0 0 0 14  6  8       14  6  9      004340 02227 5 2 0   174.0  174.0,47,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=14;Ka=6;Kc=8,ElecStateLabel=X;v1=0;v2=0;v3=0;J=14;Ka=6;Kc=9,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.682472 6.388E-28 9.529E-09.09700.453  156.38230.730.000000          0 0 0          0 0 0  3  2  1        4  1  4      005540 02227 5 2 0    42.0   54.0,49,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=3;Ka=2;Kc=1,ElecStateLabel=X;v1=0;v2=0;v3=0;J=4;Ka=1;Kc=4,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.692995 2.543E-32 4.320E-11.07460.309 1405.12570.370.000000          0 0 0          0 0 0 13  1 12       12  3  9      004340 02227 5 2 0   162.0  150.0,50,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=13;Ka=1;Kc=12,ElecStateLabel=X;v1=0;v2=0;v3=0;J=12;Ka=3;Kc=9,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.744104 5.483E-28 1.632E-08.08290.399  373.66590.690.000000          0 0 0          0 0 0  5  3  2        5  3  3      005540 02227 5 2 0    66.0   66.0,52,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=3;Kc=2,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=3;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.753240 4.653E-30 1.036E-08.04560.332 1410.56730.410.000000          0 0 0          0 0 0 11  5  6       11  5  7      005540 02227 5 2 0   138.0  138.0,53,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=11;Ka=5;Kc=6,ElecStateLabel=X;v1=0;v2=0;v3=0;J=11;Ka=5;Kc=7,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 14    0.830067 9.267E-29 1.649E-08.07310.353  808.56320.530.000000          0 0 0          0 0 0  8  4  4        8  4  5      005540 02227 5 2 0   102.0  102.0,59,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=8;Ka=4;Kc=4,ElecStateLabel=X;v1=0;v2=0;v3=0;J=8;Ka=4;Kc=5,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
