 52  102.435804 5.700E-25 1.720E-03.04460.046 1386.31210.670.000000              0              0                    R 27      656620 4 5 2 2 1 0   114.0  110.0,224845,#,ElecStateLabel=X;v=0;J=28,ElecStateLabel=X;v=0;J=27,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  105.108676 8.142E-30 1.005E-03.04460.045 3571.53370.670.000000              1              1                    R 28      586620 3 1 2 2 1 0   118.0  114.0,224852,#,ElecStateLabel=X;v=1;J=29,ElecStateLabel=X;v=1;J=28,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  106.057321 3.769E-25 1.887E-03.04410.045 1488.74790.670.000000              0              0                    R 28      656620 4 5 2 2 1 0   118.0  114.0,224855,#,ElecStateLabel=X;v=0;J=29,ElecStateLabel=X;v=0;J=28,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  108.693617 5.267E-30 1.093E-03.04410.043 3676.64240.670.000000              1              1                    R 29      586620 3 1 2 2 1 0   122.0  118.0,224863,#,ElecStateLabel=X;v=1;J=30,ElecStateLabel=X;v=1;J=29,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  109.674958 2.439E-25 2.062E-03.04360.044 1594.80530.670.000000              0              0                    R 29      656620 4 5 2 2 1 0   122.0  118.0,224866,#,ElecStateLabel=X;v=0;J=30,ElecStateLabel=X;v=0;J=29,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  112.274547 3.335E-30 1.183E-03.04360.043 3785.33600.670.000000              1              1                    R 30      586620 3 1 2 2 1 0   126.0  122.0,224874,#,ElecStateLabel=X;v=1;J=31,ElecStateLabel=X;v=1;J=30,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  113.288592 1.545E-25 2.244E-03.04300.043 1704.48020.670.000000              0              0                    R 30      656620 4 5 2 2 1 0   126.0  122.0,224877,#,ElecStateLabel=X;v=0;J=31,ElecStateLabel=X;v=0;J=30,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  115.851335 2.067E-30 1.276E-03.04300.042 3897.61060.670.000000              1              1                    R 31      586620 3 1 2 2 1 0   130.0  126.0,224885,#,ElecStateLabel=X;v=1;J=32,ElecStateLabel=X;v=1;J=31,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  116.898078 9.579E-26 2.433E-03.04250.042 1817.76880.670.000000              0              0                    R 31      656620 4 5 2 2 1 0   130.0  126.0,224888,#,ElecStateLabel=X;v=0;J=32,ElecStateLabel=X;v=0;J=31,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  119.423848 1.254E-30 1.370E-03.04250.041 4013.46190.670.000000              1              1                    R 32      586620 3 1 2 2 1 0   134.0  130.0,224896,#,ElecStateLabel=X;v=1;J=33,ElecStateLabel=X;v=1;J=32,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  120.503288 5.816E-26 2.628E-03.04200.041 1934.66690.670.000000              0              0                    R 32      656620 4 5 2 2 1 0   134.0  130.0,224899,#,ElecStateLabel=X;v=0;J=33,ElecStateLabel=X;v=0;J=32,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  122.991953 7.452E-31 1.466E-03.04200.041 4132.88580.670.000000              1              1                    R 33      586620 3 1 2 2 1 0   138.0  134.0,224906,#,ElecStateLabel=X;v=1;J=34,ElecStateLabel=X;v=1;J=33,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  124.104090 3.458E-26 2.829E-03.04200.041 2055.17020.670.000000              0              0                    R 33      656620 4 5 2 2 1 0   138.0  134.0,224909,#,ElecStateLabel=X;v=0;J=34,ElecStateLabel=X;v=0;J=33,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  126.555519 4.337E-31 1.564E-03.04200.041 4255.87770.670.000000              1              1                    R 34      586620 3 1 2 2 1 0   142.0  138.0,224916,#,ElecStateLabel=X;v=1;J=35,ElecStateLabel=X;v=1;J=34,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  127.700352 2.014E-26 3.036E-03.04200.041 2179.27430.670.000000              0              0                    R 34      656620 4 5 2 2 1 0   142.0  138.0,224919,#,ElecStateLabel=X;v=0;J=35,ElecStateLabel=X;v=0;J=34,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  130.114413 2.473E-31 1.662E-03.04200.041 4382.43320.670.000000              1              1                    R 35      586220 3 1 2 2 1 0   146.0  142.0,224925,#,ElecStateLabel=X;v=1;J=36,ElecStateLabel=X;v=1;J=35,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 52  131.291940 1.150E-26 3.250E-03.04200.041 2306.97460.670.000000              0              0                    R 35      656220 4 5 2 2 1 0   146.0  142.0,224929,#,ElecStateLabel=X;v=0;J=36,ElecStateLabel=X;v=0;J=35,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
