 72    1.691666 7.985E-32 5.234E-10.03460.034 2002.97440.720.000000       X      0       X      0                Q 38R 37     d442220442212 9 4 0    77.0   75.0,4848236,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=38;N=38,ElecStateLabel=X;Lambda=0;S=1;v=0;J=37;N=38,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.699714 1.291E-31 5.310E-10.03460.034 1900.71700.720.000000       X      0       X      0                Q 37R 36     d442220442212 9 4 0    75.0   73.0,4848252,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=37;N=37,ElecStateLabel=X;Lambda=0;S=1;v=0;J=36;N=37,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.707775 2.058E-31 5.384E-10.03460.034 1801.10240.720.000000       X      0       X      0                Q 36R 35     d442220442212 9 4 0    73.0   71.0,4848270,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=36;N=36,ElecStateLabel=X;Lambda=0;S=1;v=0;J=35;N=36,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.715850 3.237E-31 5.461E-10.03460.034 1704.13450.720.000000       X      0       X      0                Q 35R 34     d442220442212 9 4 0    71.0   69.0,4848285,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=35;N=35,ElecStateLabel=X;Lambda=0;S=1;v=0;J=34;N=35,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.723941 5.022E-31 5.538E-10.03460.034 1609.81700.720.000000       X      0       X      0                Q 34R 33     d442220442212 9 4 0    69.0   67.0,4848301,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=34;N=34,ElecStateLabel=X;Lambda=0;S=1;v=0;J=33;N=34,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.732048 7.686E-31 5.617E-10.03460.034 1518.15360.720.000000       X      0       X      0                Q 33R 32     d442220442212 9 4 0    67.0   65.0,4848317,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=33;N=33,ElecStateLabel=X;Lambda=0;S=1;v=0;J=32;N=33,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.740174 1.160E-30 5.696E-10.03460.034 1429.14770.720.000000       X      0       X      0                Q 32R 31     d442520442212 9 4 0    65.0   63.0,4848335,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=32;N=32,ElecStateLabel=X;Lambda=0;S=1;v=0;J=31;N=32,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.748318 1.727E-30 5.777E-10.03470.034 1342.80270.720.000000       X      0       X      0                Q 31R 30     d442520442212 9 4 0    63.0   61.0,4848351,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=31;N=31,ElecStateLabel=X;Lambda=0;S=1;v=0;J=30;N=31,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.756485 2.534E-30 5.856E-10.03470.035 1259.12210.720.000000       X      0       X      0                Q 30R 29     d442520442212 9 4 0    61.0   59.0,4848368,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=30;N=30,ElecStateLabel=X;Lambda=0;S=1;v=0;J=29;N=30,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 72    1.764675 3.668E-30 5.939E-10.03480.035 1178.10890.720.000000       X      0       X      0                Q 29R 28     d442520442212 9 4 0    59.0   57.0,4848385,#,ElecStateLabel=X;Lambda=0;S=1;v=0;J=29;N=29,ElecStateLabel=X;Lambda=0;S=1;v=0;J=28;N=29,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
