 12    0.052583 2.154E-33 1.541E-12.09230.412 1914.88120.73-.002000          0 1 0          0 1 0  5  1  5        4  2  2      5546534836287120 8    11.0    9.0,8,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=5;Ka=1;Kc=5,ElecStateLabel=X;v1=0;v2=1;v3=0;J=4;Ka=2;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    0.181997 2.486E-35 2.982E-11.03990.315 3502.42550.56-.010500          0 1 0          0 1 0  8  8  1        9  7  2      5342434836287122 8    51.0   57.0,18,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=8;Ka=8;Kc=1,ElecStateLabel=X;v1=0;v2=1;v3=0;J=9;Ka=7;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    0.184013 8.470E-36 3.081E-11.03990.315 3502.42360.56-.010500          0 1 0          0 1 0  8  8  0        9  7  3      4342434836297122 9    17.0   19.0,19,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=8;Ka=8;Kc=0,ElecStateLabel=X;v1=0;v2=1;v3=0;J=9;Ka=7;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    0.187637 5.255E-29 2.988E-11.09000.385  445.15850.60-.000800          0 0 0          0 0 0  6  1  6        5  2  3      5776534836836620 8    39.0   33.0,20,#,ElecStateLabel=X;v1=0;v2=0;v3=0;J=6;Ka=1;Kc=6,ElecStateLabel=X;v1=0;v2=0;v3=0;J=5;Ka=2;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    0.891132 2.504E-31 9.888E-09.07740.391 2116.13890.740.001500          0 1 0          0 1 0  4  4  0        5  3  3      5646434836257120 7     9.0   11.0,62,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=4;Ka=4;Kc=0,ElecStateLabel=X;v1=0;v2=1;v3=0;J=5;Ka=3;Kc=3,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    1.456904 1.253E-33 8.236E-08.08340.412 3581.98460.69-.002900          0 2 0          0 2 0  5  2  4        4  3  1      5646634836287120 7    11.0    9.0,77,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=5;Ka=2;Kc=4,ElecStateLabel=X;v1=0;v2=2;v3=0;J=4;Ka=3;Kc=1,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    1.494973 1.090E-33 8.921E-08.07490.371 3847.78440.620.002400          0 2 0          0 2 0  5  4  1        6  3  4      5646534836257120 7    33.0   39.0,78,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=5;Ka=4;Kc=1,ElecStateLabel=X;v1=0;v2=2;v3=0;J=6;Ka=3;Kc=4,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    1.981662 1.199E-29 1.217E-07.08690.434 1897.62740.65-.003100          0 1 0          0 1 0  4  2  3        3  3  0      5646634836287120 8    27.0   21.0,90,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=4;Ka=2;Kc=3,ElecStateLabel=X;v1=0;v2=1;v3=0;J=3;Ka=3;Kc=0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    2.213391 1.140E-31 7.711E-08.07500.298 2892.49240.510.004900          0 1 0          0 1 0  9  3  6       10  2  9      5646834836287122 8    57.0   63.0,98,#,ElecStateLabel=X;v1=0;v2=1;v3=0;J=9;Ka=3;Kc=6,ElecStateLabel=X;v1=0;v2=1;v3=0;J=10;Ka=2;Kc=9,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 12    2.348093 2.776E-33 2.842E-07.08790.412 3481.49760.710.003000          0 2 0          0 2 0  3  3  1        4  2  2      5646534836257120 7     7.0    9.0,103,#,ElecStateLabel=X;v1=0;v2=2;v3=0;J=3;Ka=3;Kc=1,ElecStateLabel=X;v1=0;v2=2;v3=0;J=4;Ka=2;Kc=2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
