 51   37.726009 3.702E-31 2.752E-05.05800.064 4429.88980.750.000489              2              2                    R  9      657664 4 5 2 2 1 5    21.0   19.0,224633,#,ElecStateLabel=X;v=2;J=10,ElecStateLabel=X;v=2;J=9,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   38.076042 2.256E-26 5.804E-05.05800.064 2314.67390.750.000489              1              1                    R  9      657664 4 5 2 2 1 5    21.0   19.0,224635,#,ElecStateLabel=X;v=1;J=10,ElecStateLabel=X;v=1;J=9,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   38.426098 1.286E-21 1.007E-04.05800.064  172.97800.750.000489              0              0                    R  9      657665 4 5 2 2 1 5    21.0   19.0,224637,#,ElecStateLabel=X;v=0;J=10,ElecStateLabel=X;v=0;J=9,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   41.107947 5.055E-36 1.160E-05.05730.063 6556.06760.750.000521              3              3                    R 10      657664 4 5 2 2 1 5    23.0   21.0,224643,#,ElecStateLabel=X;v=3;J=11,ElecStateLabel=X;v=3;J=10,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   41.492957 4.031E-31 3.647E-05.05730.063 4467.61580.750.000521              2              2                    R 10      657664 4 5 2 2 1 5    23.0   21.0,224645,#,ElecStateLabel=X;v=2;J=11,ElecStateLabel=X;v=2;J=10,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   41.877992 2.459E-26 7.713E-05.05730.063 2352.74990.750.000521              1              1                    R 10      657664 4 5 2 2 1 5    23.0   21.0,224647,#,ElecStateLabel=X;v=1;J=11,ElecStateLabel=X;v=1;J=10,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   42.263054 1.401E-21 1.339E-04.05730.063  211.40410.750.000521              0              0                    R 10      657665 4 5 2 2 1 5    23.0   21.0,224649,#,ElecStateLabel=X;v=0;J=11,ElecStateLabel=X;v=0;J=10,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   44.838279 5.241E-36 1.487E-05.05670.062 6597.17560.740.000552              3              3                    R 11      657664 4 5 2 2 1 5    25.0   23.0,224655,#,ElecStateLabel=X;v=3;J=12,ElecStateLabel=X;v=3;J=11,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   45.258290 4.200E-31 4.706E-05.05670.062 4509.10880.740.000552              2              2                    R 11      657664 4 5 2 2 1 5    25.0   23.0,224658,#,ElecStateLabel=X;v=2;J=12,ElecStateLabel=X;v=2;J=11,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   45.678328 2.564E-26 9.981E-05.05670.062 2394.62790.740.000552              1              1                    R 11      657664 4 5 2 2 1 5    25.0   23.0,224660,#,ElecStateLabel=X;v=1;J=12,ElecStateLabel=X;v=1;J=11,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   46.098395 1.460E-21 1.736E-04.05670.062  253.66720.740.000552              0              0                    R 11      657665 4 5 2 2 1 5    25.0   23.0,224661,#,ElecStateLabel=X;v=0;J=12,ElecStateLabel=X;v=0;J=11,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   48.566849 5.216E-36 1.862E-05.05610.061 6642.01390.730.000502              3              3                    R 12      657664 4 5 2 2 1 5    27.0   25.0,224668,#,ElecStateLabel=X;v=3;J=13,ElecStateLabel=X;v=3;J=12,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   49.021861 4.204E-31 5.939E-05.05610.061 4554.36700.730.000502              2              2                    R 12      657664 4 5 2 2 1 5    27.0   25.0,224671,#,ElecStateLabel=X;v=2;J=13,ElecStateLabel=X;v=2;J=12,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   49.476902 2.569E-26 1.263E-04.05610.061 2440.30620.730.000502              1              1                    R 12      657664 4 5 2 2 1 5    27.0   25.0,224672,#,ElecStateLabel=X;v=1;J=13,ElecStateLabel=X;v=1;J=12,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   49.931974 1.462E-21 2.200E-04.05610.061  299.76560.730.000502              0              0                    R 12      657665 4 5 2 2 1 5    27.0   25.0,224673,#,ElecStateLabel=X;v=0;J=13,ElecStateLabel=X;v=0;J=12,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   52.293512 5.001E-36 2.285E-05.05550.061 6690.58070.720.000504              3              3                    R 13      657664 4 5 2 2 1 5    29.0   27.0,224680,#,ElecStateLabel=X;v=3;J=14,ElecStateLabel=X;v=3;J=13,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   52.783525 4.056E-31 7.354E-05.05550.061 4603.38890.720.000504              2              2                    R 13      657664 4 5 2 2 1 5    29.0   27.0,224683,#,ElecStateLabel=X;v=2;J=14,ElecStateLabel=X;v=2;J=13,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   53.273568 2.481E-26 1.570E-04.05550.061 2489.78310.720.000504              1              1                    R 13      657664 4 5 2 2 1 5    29.0   27.0,224684,#,ElecStateLabel=X;v=1;J=14,ElecStateLabel=X;v=1;J=13,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   53.763645 1.412E-21 2.740E-04.05550.061  349.69750.720.000504              0              0                    R 13      657665 4 5 2 2 1 5    29.0   27.0,224685,#,ElecStateLabel=X;v=0;J=14,ElecStateLabel=X;v=0;J=13,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   56.018121 4.630E-36 2.758E-05.05490.060 6742.87420.710.000490              3              3                    R 14      657664 4 5 2 2 1 5    31.0   29.0,224693,#,ElecStateLabel=X;v=3;J=15,ElecStateLabel=X;v=3;J=14,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   56.543133 3.780E-31 8.955E-05.05490.060 4656.17240.710.000490              2              2                    R 14      657664 4 5 2 2 1 5    31.0   29.0,224695,#,ElecStateLabel=X;v=2;J=15,ElecStateLabel=X;v=2;J=14,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   57.068180 2.315E-26 1.918E-04.05490.060 2543.05670.710.000490              1              1                    R 14      657664 4 5 2 2 1 5    31.0   29.0,224696,#,ElecStateLabel=X;v=1;J=15,ElecStateLabel=X;v=1;J=14,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   57.593260 1.316E-21 3.353E-04.05490.060  403.46120.710.000490              0              0                    R 14      657665 4 5 2 2 1 5    31.0   29.0,224697,#,ElecStateLabel=X;v=0;J=15,ElecStateLabel=X;v=0;J=14,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   59.740529 4.146E-36 3.276E-05.05420.059 6798.89230.700.000497              3              3                    R 15      657664 4 5 2 2 1 5    33.0   31.0,224705,#,ElecStateLabel=X;v=3;J=16,ElecStateLabel=X;v=3;J=15,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   60.300541 3.411E-31 1.075E-04.05420.059 4712.71560.700.000497              2              2                    R 15      657664 4 5 2 2 1 5    33.0   31.0,224707,#,ElecStateLabel=X;v=2;J=16,ElecStateLabel=X;v=2;J=15,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   60.860590 2.092E-26 2.312E-04.05420.059 2600.12490.700.000497              1              1                    R 15      657664 4 5 2 2 1 5    33.0   31.0,224708,#,ElecStateLabel=X;v=1;J=16,ElecStateLabel=X;v=1;J=15,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   61.420675 1.189E-21 4.051E-04.05420.059  461.05450.700.000497              0              0                    R 15      657665 4 5 2 2 1 5    33.0   31.0,224709,#,ElecStateLabel=X;v=0;J=16,ElecStateLabel=X;v=0;J=15,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   63.460590 3.597E-36 3.839E-05.05350.058 6858.63290.690.000363              3              3                    R 16      657664 4 5 2 2 1 5    35.0   33.0,224717,#,ElecStateLabel=X;v=3;J=17,ElecStateLabel=X;v=3;J=16,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   64.055604 2.983E-31 1.273E-04.05350.058 4773.01610.690.000363              2              2                    R 16      657664 4 5 2 2 1 5    35.0   33.0,224719,#,ElecStateLabel=X;v=2;J=17,ElecStateLabel=X;v=2;J=16,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   64.650653 1.832E-26 2.750E-04.05350.058 2660.98550.690.000363              1              1                    R 16      657664 4 5 2 2 1 5    35.0   33.0,224720,#,ElecStateLabel=X;v=1;J=17,ElecStateLabel=X;v=1;J=16,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   65.245742 1.041E-21 4.831E-04.05350.058  522.47510.690.000363              0              0                    R 16      657665 4 5 2 2 1 5    35.0   33.0,224722,#,ElecStateLabel=X;v=0;J=17,ElecStateLabel=X;v=0;J=16,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   67.178160 3.029E-36 4.445E-05.05270.057 6922.09350.680.000403              3              3                    R 17      657664 4 5 2 2 1 5    37.0   35.0,224729,#,ElecStateLabel=X;v=3;J=18,ElecStateLabel=X;v=3;J=17,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   67.808169 2.534E-31 1.491E-04.05270.057 4837.07170.680.000403              2              2                    R 17      657664 4 5 2 2 1 5    37.0   35.0,224731,#,ElecStateLabel=X;v=2;J=18,ElecStateLabel=X;v=2;J=17,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   68.438223 1.559E-26 3.237E-04.05270.057 2725.63610.680.000403              1              1                    R 17      657664 4 5 2 2 1 5    37.0   35.0,224732,#,ElecStateLabel=X;v=1;J=18,ElecStateLabel=X;v=1;J=17,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   69.068315 8.848E-22 5.696E-04.05270.057  587.72090.680.000403              0              0                    R 17      657665 4 5 2 2 1 5    37.0   35.0,224735,#,ElecStateLabel=X;v=0;J=18,ElecStateLabel=X;v=0;J=17,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   70.893090 2.476E-36 5.086E-05.05190.056 6989.27160.670.000300              3              3                    R 18      557664 4 5 2 2 1 5    39.0   37.0,224741,#,ElecStateLabel=X;v=3;J=19,ElecStateLabel=X;v=3;J=18,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   71.558095 2.091E-31 1.728E-04.05190.056 4904.87990.670.000300              2              2                    R 18      657664 4 5 2 2 1 5    39.0   37.0,224743,#,ElecStateLabel=X;v=2;J=19,ElecStateLabel=X;v=2;J=18,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   72.223153 1.289E-26 3.769E-04.05190.056 2794.07440.670.000300              1              1                    R 18      657664 4 5 2 2 1 5    39.0   37.0,224744,#,ElecStateLabel=X;v=1;J=19,ElecStateLabel=X;v=1;J=18,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   72.888247 7.312E-22 6.651E-04.05190.056  656.78920.670.000300              0              0                    R 18      657665 4 5 2 2 1 5    39.0   37.0,224748,#,ElecStateLabel=X;v=0;J=19,ElecStateLabel=X;v=0;J=18,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   74.605235 1.968E-36 5.760E-05.05100.055 7060.16470.670.000280              3              3                    R 19      557664 4 5 2 2 1 5    41.0   39.0,224753,#,ElecStateLabel=X;v=3;J=20,ElecStateLabel=X;v=3;J=19,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   75.305236 1.679E-31 1.984E-04.05100.055 4976.43800.670.000280              2              2                    R 19      557664 4 5 2 2 1 5    41.0   39.0,224755,#,ElecStateLabel=X;v=2;J=20,ElecStateLabel=X;v=2;J=19,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   76.005296 1.037E-26 4.349E-04.05100.055 2866.29750.670.000280              1              1                    R 19      657664 4 5 2 2 1 5    41.0   39.0,224757,#,ElecStateLabel=X;v=1;J=20,ElecStateLabel=X;v=1;J=19,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   76.705393 5.879E-22 7.696E-04.05100.055  729.67740.670.000280              0              0                    R 19      657665 4 5 2 2 1 5    41.0   39.0,224762,#,ElecStateLabel=X;v=0;J=20,ElecStateLabel=X;v=0;J=19,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   78.314450 1.521E-36 6.458E-05.05000.054 7134.77000.670.000497              3              3                    R 20      557624 4 5 2 2 1 5    43.0   41.0,224765,#,ElecStateLabel=X;v=3;J=21,ElecStateLabel=X;v=3;J=20,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   79.049444 1.313E-31 2.258E-04.05000.054 5051.74320.670.000497              2              2                    R 20      557624 4 5 2 2 1 5    43.0   41.0,224767,#,ElecStateLabel=X;v=2;J=21,ElecStateLabel=X;v=2;J=20,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   79.784507 8.125E-27 4.978E-04.05000.054 2942.30280.670.000497              1              1                    R 20      657624 4 5 2 2 1 5    43.0   41.0,224770,#,ElecStateLabel=X;v=1;J=21,ElecStateLabel=X;v=1;J=20,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   80.519608 4.604E-22 8.834E-04.05000.054  806.38280.670.000497              0              0                    R 20      657625 4 5 2 2 1 5    43.0   41.0,224774,#,ElecStateLabel=X;v=0;J=21,ElecStateLabel=X;v=0;J=20,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   82.020589 1.145E-36 7.179E-05.04910.053 7213.08440.67-.000310              3              3                    R 21      557624 4 5 2 2 1 5    45.0   43.0,224777,#,ElecStateLabel=X;v=3;J=22,ElecStateLabel=X;v=3;J=21,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   82.790574 1.000E-31 2.549E-04.04910.053 5130.79270.67-.000310              2              2                    R 21      557624 4 5 2 2 1 5    45.0   43.0,224779,#,ElecStateLabel=X;v=2;J=22,ElecStateLabel=X;v=2;J=21,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   83.560641 6.205E-27 5.655E-04.04910.053 3022.08730.67-.000310              1              1                    R 21      657624 4 5 2 2 1 5    45.0   43.0,224784,#,ElecStateLabel=X;v=1;J=22,ElecStateLabel=X;v=1;J=21,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   84.330743 3.513E-22 1.006E-03.04910.053  886.90240.67-.000310              0              0                    R 21      657625 4 5 2 2 1 5    45.0   43.0,224787,#,ElecStateLabel=X;v=0;J=22,ElecStateLabel=X;v=0;J=21,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   85.723506 8.389E-37 7.908E-05.04830.052 7295.10500.670.000054              3              3                    R 22      557624 4 5 2 2 1 5    47.0   45.0,224789,#,ElecStateLabel=X;v=3;J=23,ElecStateLabel=X;v=3;J=22,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   86.528479 7.430E-32 2.858E-04.04830.052 5213.58320.670.000054              2              2                    R 22      557624 4 5 2 2 1 5    47.0   45.0,224792,#,ElecStateLabel=X;v=2;J=23,ElecStateLabel=X;v=2;J=22,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   87.333550 4.620E-27 6.379E-04.04830.052 3105.64790.670.000054              1              1                    R 22      657624 4 5 2 2 1 5    47.0   45.0,224796,#,ElecStateLabel=X;v=1;J=23,ElecStateLabel=X;v=1;J=22,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
 51   88.138653 2.615E-22 1.139E-03.04830.052  971.23320.670.000054              0              0                    R 22      657625 4 5 2 2 1 5    47.0   45.0,224799,#,ElecStateLabel=X;v=0;J=23,ElecStateLabel=X;v=0;J=22,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
